Name,Date Published,Description,Rating,Rating Count,Content Rating,Keywords,Comedy,Crime,Drama,Romance,Action and Adventure,Documentary and History,Family and Animation,Fantasy and Sci-Fi,Horror and Thriller,Description Tokenized
Double Victory: The Tuskegee Airmen at War,2012-01-13,"Double Victory spotlights the historic role of the Tuskegee Airmen during World War II, revealing the ways these African Americans bravely fought a war on two fronts: they helped the world triumph against fascism abroad and they f...",8.1,11.0,,"['tuskegee airmen', 'military', 'african american', 'fighter pilot', 'racism']",0,0,0,0,0,1,0,0,0,"['Double', 'Victory', 'spotlights', 'the', 'historic', 'role', 'of', 'the', 'Tuskegee', 'Airmen', 'during', 'World', 'War', 'II', 'revealing', 'the', 'ways', 'these', 'African', 'Americans', 'bravely', 'fought', 'a', 'war', 'on', 'two', 'fronts', 'they', 'helped', 'the', 'world', 'triumph', 'against', 'fascism', 'abroad', 'and', 'they', 'f', 'tuskegee airmen', 'military', 'african american', 'fighter pilot', 'racism']"
Human Nature,2020-03-12,"A breakthrough called CRISPR opens the door to curing diseases, reshaping the biosphere, and designing our own children. A provocative exploration of its far-reaching implications, through the eyes of the scientists who discovered...",7.7,1674.0,,"['crispr', 'eugenics', 'gene editing', 'genetic disease', 'genetic engineering']",0,0,0,0,0,1,0,0,0,"['A', 'breakthrough', 'called', 'CRISPR', 'opens', 'the', 'door', 'to', 'curing', 'diseases', 'reshaping', 'the', 'biosphere', 'and', 'designing', 'our', 'own', 'children', 'A', 'provocative', 'exploration', 'of', 'its', 'far', 'reaching', 'implications', 'through', 'the', 'eyes', 'of', 'the', 'scientists', 'who', 'discovered', 'crispr', 'eugenics', 'gene editing', 'genetic disease', 'genetic engineering']"
Tolkien,,"Tolkien's novels were inspired by his mom's storytelling, falling in love with another orphan, Edith, forming a brotherhood with 3 other misfits at school, Oxford, the trench war of WWI and later telling stories to his own kids.",,,,[' '],0,0,1,1,0,1,0,0,0,"['Tolkien', 's', 'novels', 'were', 'inspired', 'by', 'his', 'mom', 's', 'storytelling', 'falling', 'in', 'love', 'with', 'another', 'orphan', 'Edith', 'forming', 'a', 'brotherhood', 'with', 'other', 'misfits', 'at', 'school', 'Oxford', 'the', 'trench', 'war', 'of', 'WWI', 'and', 'later', 'telling', 'stories', 'to', 'his', 'own', 'kids', ' ']"
Hong gao liang,1988-10-14,"When a leprous winery owner in 1930s China dies a few days after his arranged marriage, his young widow is forced to run the winery to make a living while contending with bandits, her drunkard lover, and the invading Japanese army.",7.3,9412.0,M/16,"['wine', '1930s', 'arranged marriage', 'sino japanese war', 'world war two']",0,0,1,1,0,1,0,0,0,"['When', 'a', 'leprous', 'winery', 'owner', 'in', 's', 'China', 'dies', 'a', 'few', 'days', 'after', 'his', 'arranged', 'marriage', 'his', 'young', 'widow', 'is', 'forced', 'to', 'run', 'the', 'winery', 'to', 'make', 'a', 'living', 'while', 'contending', 'with', 'bandits', 'her', 'drunkard', 'lover', 'and', 'the', 'invading', 'Japanese', 'army', 'wine', '1930s', 'arranged marriage', 'sino japanese war', 'world war two']"
Castaway,1987-03-27,Middle-aged Gerald Kingsland advertises in a London paper for a female companion to spend a year with him on a desert island.,5.8,3369.0,R,"['island', 'desert island', 'based on book', 'survival', 'beehive']",0,0,1,0,1,1,0,0,0,"['Middle', 'aged', 'Gerald', 'Kingsland', 'advertises', 'in', 'a', 'London', 'paper', 'for', 'a', 'female', 'companion', 'to', 'spend', 'a', 'year', 'with', 'him', 'on', 'a', 'desert', 'island', 'island', 'desert island', 'based on book', 'survival', 'beehive']"
Eat Pray Love,,"A married woman realizes how unhappy her marriage really is, and that her life needs to go in a different direction. After a painful divorce, she takes off on a round-the-world journey to ""find herself"".",,,,[' '],0,0,1,1,0,1,0,0,0,"['A', 'married', 'woman', 'realizes', 'how', 'unhappy', 'her', 'marriage', 'really', 'is', 'and', 'that', 'her', 'life', 'needs', 'to', 'go', 'in', 'a', 'different', 'direction', 'After', 'a', 'painful', 'divorce', 'she', 'takes', 'off', 'on', 'a', 'round', 'the', 'world', 'journey', 'to', 'find', 'herself', ' ']"
Dick Johnson Is Dead,2020-10-02,A daughter helps her father prepare for the end of his life.,7.4,6926.0,PG-13,"['father', 'death', 'dementia', 'old man', 'heaven']",0,0,1,0,0,1,0,0,0,"['A', 'daughter', 'helps', 'her', 'father', 'prepare', 'for', 'the', 'end', 'of', 'his', 'life', 'father', 'death', 'dementia', 'old man', 'heaven']"
Scandal,1989-10-05,"Based on the Profumo Scandal of 1963, an affair between an exotic dancer and the Minister of War shakes up the British government.",6.4,5318.0,M/16,"['member of parliament', 'what happened to epilogue', 'female rear nudity', 'lust', 'infatuation']",0,0,1,0,0,1,0,0,0,"['Based', 'on', 'the', 'Profumo', 'Scandal', 'of', 'an', 'affair', 'between', 'an', 'exotic', 'dancer', 'and', 'the', 'Minister', 'of', 'War', 'shakes', 'up', 'the', 'British', 'government', 'member of parliament', 'what happened to epilogue', 'female rear nudity', 'lust', 'infatuation']"
Watergate: High Crimes in the White House,2022-06-17,Follows the crime and scandal that took down President Richard Nixon the day of the break-in at the Watergate Hotel.,7.0,69.0,,['the white house washington d.c.'],0,0,0,0,0,1,0,0,0,"['Follows', 'the', 'crime', 'and', 'scandal', 'that', 'took', 'down', 'President', 'Richard', 'Nixon', 'the', 'day', 'of', 'the', 'break', 'in', 'at', 'the', 'Watergate', 'Hotel', 'the white house washington d.c.']"
Lenny,1976-03-18,"The story of acerbic 1960s comic Lenny Bruce, whose groundbreaking, no-holds-barred style and social commentary was often deemed by the Establishment as too obscene for the public.",7.6,16652.0,M/16,"['stand up comedian', 'jewish', 'adult humor', 'self destructiveness', 'drug addiction']",0,0,1,0,0,1,0,0,0,"['The', 'story', 'of', 'acerbic', 's', 'comic', 'Lenny', 'Bruce', 'whose', 'groundbreaking', 'no', 'holds', 'barred', 'style', 'and', 'social', 'commentary', 'was', 'often', 'deemed', 'by', 'the', 'Establishment', 'as', 'too', 'obscene', 'for', 'the', 'public', 'stand up comedian', 'jewish', 'adult humor', 'self destructiveness', 'drug addiction']"
Bajirao Mastani,,"An account of the romance between the Maratha general, Baji Rao I and Mastani, princess of Bundelkhand.",,,,[' '],0,0,1,0,1,1,0,0,0,"['An', 'account', 'of', 'the', 'romance', 'between', 'the', 'Maratha', 'general', 'Baji', 'Rao', 'I', 'and', 'Mastani', 'princess', 'of', 'Bundelkhand', ' ']"
Gaston's War,1997-10-23,A true story about a Flemish resistance warrior.,6.3,304.0,,"['year 1942', 'year 1945', '1940s', 'brussels belgium', 'train']",0,0,1,1,0,1,0,0,0,"['A', 'true', 'story', 'about', 'a', 'Flemish', 'resistance', 'warrior', 'year 1942', 'year 1945', '1940s', 'brussels belgium', 'train']"
City Hall,2020-10-28,"A look at Boston's city government, covering racial justice, housing, climate action, and more.",7.4,672.0,,[' '],0,0,0,0,0,1,0,0,0,"['A', 'look', 'at', 'Boston', 's', 'city', 'government', 'covering', 'racial', 'justice', 'housing', 'climate', 'action', 'and', 'more', ' ']"
Cinemania,2003-04-10,This documentary about the culture of intense cinephilia in New York City reveals the impassioned world of five obsessed movie buffs. The filmmakers expose this delightfully deranged cult by capturing the daily lives of its member...,7.1,2339.0,Not Rated,"['cinephilia', 'cinema', 'loneliness', 'obsessive compulsive', 'obsession']",0,0,0,0,0,1,0,0,0,"['This', 'documentary', 'about', 'the', 'culture', 'of', 'intense', 'cinephilia', 'in', 'New', 'York', 'City', 'reveals', 'the', 'impassioned', 'world', 'of', 'five', 'obsessed', 'movie', 'buffs', 'The', 'filmmakers', 'expose', 'this', 'delightfully', 'deranged', 'cult', 'by', 'capturing', 'the', 'daily', 'lives', 'of', 'its', 'member', 'cinephilia', 'cinema', 'loneliness', 'obsessive compulsive', 'obsession']"
Walker,1987-12-04,"An unconventional retelling of the life of William Walker, a 19th century American mercenary leader who became the president of Nicaragua.",6.6,4032.0,R,"['mercenary', 'character name as title', 'william walker character', 'surname as title', 'psychotronic film']",0,0,1,0,0,1,0,0,0,"['An', 'unconventional', 'retelling', 'of', 'the', 'life', 'of', 'William', 'Walker', 'a', 'th', 'century', 'American', 'mercenary', 'leader', 'who', 'became', 'the', 'president', 'of', 'Nicaragua', 'mercenary', 'character name as title', 'william walker character', 'surname as title', 'psychotronic film']"
The Last Emperor,1987-12-18,"Dramatization of China's last emperor, Puyi.",7.7,106511.0,M/12,"['china', 'emperor', '1950s', 'chinese history', '1930s']",0,0,1,0,0,1,0,0,0,"['Dramatization', 'of', 'China', 's', 'last', 'emperor', 'Puyi', 'china', 'emperor', '1950s', 'chinese history', '1930s']"
Sade,2000-08-23,A man prepares himself to be transferred to a detention center and rest home where he will relive one more time the highlights of his youth.,6.1,1779.0,M/16,"['voyeurism', 'female nudity', 'female frontal nudity', 'panties', 'voyeur']",0,1,1,0,0,1,0,0,0,"['A', 'man', 'prepares', 'himself', 'to', 'be', 'transferred', 'to', 'a', 'detention', 'center', 'and', 'rest', 'home', 'where', 'he', 'will', 'relive', 'one', 'more', 'time', 'the', 'highlights', 'of', 'his', 'youth', 'voyeurism', 'female nudity', 'female frontal nudity', 'panties', 'voyeur']"
Shine,1997-03-14,"Pianist David Helfgott, driven by his father and teachers, has a breakdown. Years later he returns to the piano, to popular if not critical acclaim.",7.6,55123.0,M/12,"['piano', 'pianist', 'australia', 'child prodigy', 'schizophrenia']",0,0,1,0,0,1,0,0,0,"['Pianist', 'David', 'Helfgott', 'driven', 'by', 'his', 'father', 'and', 'teachers', 'has', 'a', 'breakdown', 'Years', 'later', 'he', 'returns', 'to', 'the', 'piano', 'to', 'popular', 'if', 'not', 'critical', 'acclaim', 'piano', 'pianist', 'australia', 'child prodigy', 'schizophrenia']"
The Italian Jobs,,"The Italian Jobs: Paramount Pictures e l'Italia also tells the story of two men, two Italian-American executives, Pilade Levi and Luigi Luraschi, who came to Italy at the end of the Second World War to recreate the Italian film in...",7.9,11.0,,[' '],0,0,0,0,0,1,0,0,0,"['The', 'Italian', 'Jobs', 'Paramount', 'Pictures', 'e', 'l', 'Italia', 'also', 'tells', 'the', 'story', 'of', 'two', 'men', 'two', 'Italian', 'American', 'executives', 'Pilade', 'Levi', 'and', 'Luigi', 'Luraschi', 'who', 'came', 'to', 'Italy', 'at', 'the', 'end', 'of', 'the', 'Second', 'World', 'War', 'to', 'recreate', 'the', 'Italian', 'film', 'in', ' ']"
Prisoner of Rio,1988-05-12,The story of the great train robber Ronald Biggs.,5.9,104.0,R,"['robber', 'thong', 'bagpipes', 'rio de janeiro brazil', 'scot']",0,0,1,0,0,1,0,0,1,"['The', 'story', 'of', 'the', 'great', 'train', 'robber', 'Ronald', 'Biggs', 'robber', 'thong', 'bagpipes', 'rio de janeiro brazil', 'scot']"
Dangal,2016-12-21,Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.,8.3,195793.0,Not Rated,"['small town', 'father daughter relationship', 'bare chested male', 'female protagonist', 'sister sister relationship']",0,0,1,0,1,1,0,0,0,"['Former', 'wrestler', 'Mahavir', 'Singh', 'Phogat', 'and', 'his', 'two', 'wrestler', 'daughters', 'struggle', 'towards', 'glory', 'at', 'the', 'Commonwealth', 'Games', 'in', 'the', 'face', 'of', 'societal', 'oppression', 'small town', 'father daughter relationship', 'bare chested male', 'female protagonist', 'sister sister relationship']"
Magnificent Doll,1948-09-03,"Dolly Payne Madison is the daughter of boardinghouse owners in Washington, DC who falls in love with Aaron Burr and James Madison.",6.1,402.0,Passed,"['the white house washington d.c.', 'alexander hamilton character', '1810s', '1800s', 'james madison']",0,0,1,0,0,1,0,0,0,"['Dolly', 'Payne', 'Madison', 'is', 'the', 'daughter', 'of', 'boardinghouse', 'owners', 'in', 'Washington', 'DC', 'who', 'falls', 'in', 'love', 'with', 'Aaron', 'Burr', 'and', 'James', 'Madison', 'the white house washington d.c.', 'alexander hamilton character', '1810s', '1800s', 'james madison']"
The Eyes of Tammy Faye,,"An intimate look at the extraordinary rise, fall and redemption of televangelist Tammy Faye Bakker.",,,,[' '],0,0,1,1,0,1,0,0,0,"['An', 'intimate', 'look', 'at', 'the', 'extraordinary', 'rise', 'fall', 'and', 'redemption', 'of', 'televangelist', 'Tammy', 'Faye', 'Bakker', ' ']"
Where the Buffalo Roam,1980-04-25,Semi-biographical film based on the experiences of gonzo journalist Hunter S. Thompson.,6.5,12202.0,R,"['gonzo journalist', 'hotel room', 'super bowl', 'journalism', 'presidential election']",1,0,0,0,0,1,0,0,0,"['Semi', 'biographical', 'film', 'based', 'on', 'the', 'experiences', 'of', 'gonzo', 'journalist', 'Hunter', 'S', 'Thompson', 'gonzo journalist', 'hotel room', 'super bowl', 'journalism', 'presidential election']"
The Ventures: Stars on Guitars,2020-02-12,"Documentary film on the instrumental rock group The Ventures. The story of their rise to fame in the 1960s right up to now, as they celebrate their 60th anniversary.",7.2,112.0,,"['instrumental music', 'rock and roll hall of fame', 'guitar', 'interview', 'surf music']",0,0,0,0,0,1,0,0,0,"['Documentary', 'film', 'on', 'the', 'instrumental', 'rock', 'group', 'The', 'Ventures', 'The', 'story', 'of', 'their', 'rise', 'to', 'fame', 'in', 'the', 's', 'right', 'up', 'to', 'now', 'as', 'they', 'celebrate', 'their', 'th', 'anniversary', 'instrumental music', 'rock and roll hall of fame', 'guitar', 'interview', 'surf music']"
Amy,2015-07-16,Archival footage and personal testimonials present an intimate portrait of the life and career of British singer/songwriter Amy Winehouse.,7.8,53168.0,M/14,"['drugs', 'montage', 'soul music', 'absent father', 'marijuana']",0,0,0,0,0,1,0,0,0,"['Archival', 'footage', 'and', 'personal', 'testimonials', 'present', 'an', 'intimate', 'portrait', 'of', 'the', 'life', 'and', 'career', 'of', 'British', 'singer', 'songwriter', 'Amy', 'Winehouse', 'drugs', 'montage', 'soul music', 'absent father', 'marijuana']"
Life Itself,2014-07-04,"The life and career of the renowned film critic and social commentator, Roger Ebert.",7.8,15945.0,R,"['film critic', 'death', 'journalist', 'reformed alcoholic', 'cancer patient']",0,0,0,0,0,1,0,0,0,"['The', 'life', 'and', 'career', 'of', 'the', 'renowned', 'film', 'critic', 'and', 'social', 'commentator', 'Roger', 'Ebert', 'film critic', 'death', 'journalist', 'reformed alcoholic', 'cancer patient']"
Little Richard: I Am Everything,2023-04-21,One of a kind rock 'n' roll icon who shaped the world of music.,7.7,70.0,,"['reference to little richard', 'performance', 'singing', 'career', 'hbo max']",0,0,0,0,0,1,0,0,0,"['One', 'of', 'a', 'kind', 'rock', 'n', 'roll', 'icon', 'who', 'shaped', 'the', 'world', 'of', 'music', 'reference to little richard', 'performance', 'singing', 'career', 'hbo max']"
World Trade Center,2006-09-21,Two Port Authority police officers become trapped under the rubble of the World Trade Center.,6.0,85231.0,M/12,"['disaster film', 'collapsing building', '9 11', 'catastrophe', 'rubble']",0,0,1,0,0,1,0,0,1,"['Two', 'Port', 'Authority', 'police', 'officers', 'become', 'trapped', 'under', 'the', 'rubble', 'of', 'the', 'World', 'Trade', 'Center', 'disaster film', 'collapsing building', '9 11', 'catastrophe', 'rubble']"
"No Woman, No Cry",2010-04-24,"Pregnancy is a death sentence for more than half a million women every year, but their deaths would be preventable if they could obtain the health care they needed. This documentary focuses on the personal stories behind those sta...",6.9,69.0,Not Rated,['death'],0,0,0,0,0,1,0,0,0,"['Pregnancy', 'is', 'a', 'death', 'sentence', 'for', 'more', 'than', 'half', 'a', 'million', 'women', 'every', 'year', 'but', 'their', 'deaths', 'would', 'be', 'preventable', 'if', 'they', 'could', 'obtain', 'the', 'health', 'care', 'they', 'needed', 'This', 'documentary', 'focuses', 'on', 'the', 'personal', 'stories', 'behind', 'those', 'sta', 'death']"
The Long Day Closes,1992-05-22,"A lyrical reverie about a young Liverpool boy coming of age in the 1950s among his loving family and the austere Catholic Church as he enters the rigors of school, nurtures a bedazzled love of the movies and longs for companionship.",7.3,3666.0,PG,"['bully', 'school', 'christmas', ""new year's eve"", 'snow']",0,0,1,1,0,1,0,0,0,"['A', 'lyrical', 'reverie', 'about', 'a', 'young', 'Liverpool', 'boy', 'coming', 'of', 'age', 'in', 'the', 's', 'among', 'his', 'loving', 'family', 'and', 'the', 'austere', 'Catholic', 'Church', 'as', 'he', 'enters', 'the', 'rigors', 'of', 'school', 'nurtures', 'a', 'bedazzled', 'love', 'of', 'the', 'movies', 'and', 'longs', 'for', 'companionship', 'bully', 'school', 'christmas', ""new year's eve"", 'snow']"
