Name,Comedy,Crime,Drama,Romance,Action and Adventure,Documentary and History,Family and Animation,Fantasy and Sci-Fi,Horror and Thriller,Description Tokenized
Love in Country,0,0,1,0,1,0,0,0,0,"['vietnam', 'war', 'army', 'sergeants', 'ian', 'alexander', 'john', 'reese', 'heroically', 'lead', 'squad', 'desperate', 'attempt', 'survive', 'complete', 'cia', 'phoenix', 'mission', 'platoon', 'overrun', 'nva', 'force', 'prior']"
17 Again,1,0,1,0,0,0,0,1,0,"['mike', 'odonnell', 'ungrateful', 'life', 'turn', 'get', 'chance', 'rewrite', 'life', 'try', 'save', 'janitor', 'near', 'bridge', 'jump', 'time', 'vortex']"
Dark Blue,0,1,1,0,0,0,0,0,1,"['robbery', 'homicide', 'investigation', 'trigger', 'series', 'events', 'cause', 'corrupt', 'lapd', 'officer', 'question', 'tactics']"
Qing chun shi lian,0,0,1,1,0,0,0,0,1,"['intersect', 'live', 'relationships', 'group', 'somethings', 'taipei', 'test', 'tragic', 'incident', 'connect']"
Doctor Strange in the Multiverse of Madness,0,0,0,0,1,0,0,1,0,"['doctor', 'strange', 'team', 'mysterious', 'teenage', 'girl', 'dream', 'travel', 'multiverses', 'battle', 'multiple', 'threats', 'include', 'universe', 'versions', 'threaten', 'wipe', 'millions', 'mul']"
Darkman III: Die Darkman Die,0,1,0,0,1,0,0,0,1,"['double', 'cross', 'drug', 'kingpin', 'darkman', 'must', 'free', 'remote', 'control', 'clutch']"
Eyes of an Angel,0,0,1,0,0,0,0,0,0,"['struggle', 'chicago', 'man', 'mob', 'tie', 'year', 'old', 'daughter', 'nurse', 'wound', 'doberman', 'use', 'illegal', 'dog', 'fight', 'back', 'health', 'trouble', 'await']"
Inuyasha - Toki wo koeru omoi,0,0,0,0,1,0,1,0,0,"['menomaru', 'moth', 'monster', 'bring', 'life', 'shikon', 'shard', 'inuyashas', 'father', 'defeat', 'monsters', 'father', 'years', 'ago', 'inuyasha', 'need', 'kagomes', 'feel', 'win']"
Faraway,1,0,1,1,0,0,0,0,0,"['zeynep', 'unhappy', 'thats', 'flee', 'croatian', 'island', 'decease', 'mother', 'buy', 'house', 'long', 'ago', 'hop', 'peace', 'relaxation', 'finally', 'hasnt', 'reckon', 'josip', 'still', 'live', 'property']"
"The One and Only, Genuine, Original Family Band",1,0,1,0,0,0,1,0,0,"['eleven', 'members', 'bower', 'family', 'move', 'dakota', 'territory']"
The Tommy Steele Story,0,0,1,0,0,1,0,0,0,"['story', 'early', 'life', 'rise', 'fame', 'tommy', 'steele', 'manager', 'want', 'tough', 'rocknroller', 'challenge', 'elvis', 'presley', 'tommy', 'nice', 'become', 'famous', 'anyway']"
Balseros,0,0,0,0,0,1,0,0,0,"['story', 'cuban', 'refugees', 'risk', 'live', 'homemade', 'raft', 'reach', 'unite', 'state', 'life', 'like', 'succeed']"
Dangerous Ground,0,1,1,0,1,0,0,0,0,"['vusi', 'madlazi', 'return', 'south', 'african', 'village', 'leave', 'young', 'boy', 'organize', 'apartheid', 'leave', 'fear', 'life', 'bury', 'father', 'meet', 'brother', 'ernest', 'tell', 'couldnt', 'contact']"
Bangrajan,0,0,1,0,1,1,0,0,0,"['set', 'right', 'fall', 'thailands', 'old', 'capital', 'ayuttaya', 'bang', 'rajan', 'draw', 'legend', 'village', 'fighters', 'bravely', 'fend', 'burmese', 'armies']"
The Theory of Everything,0,0,1,1,0,1,0,0,0,"['look', 'relationship', 'famous', 'physicist', 'stephen', 'hawk', 'wife']"
How to Be a Player,1,0,0,0,0,0,0,0,0,"['playboy', 'get', 'table', 'turn', 'party', 'arrange', 'women', 'time', 'attendance']"
Finding Nemo,1,0,0,0,1,0,1,0,0,"['son', 'capture', 'great', 'barrier', 'reef', 'take', 'sydney', 'timid', 'clownfish', 'set', 'journey', 'bring', 'home']"
I Want to Go Home,0,0,0,0,0,1,0,0,0,"['th', 'march', 'yasuo', 'takamatsu', 'lose', 'wife', 'tsunami', 'great', 'east', 'japan', 'earthquake', 'since', 'fateful', 'day', 'dive', 'sea', 'every', 'week', 'search', 'compel', 'inspire', 'share', 'h']"
What a Girl Wants,1,0,1,0,0,0,1,0,0,"['american', 'teenager', 'learn', 'father', 'wealthy', 'british', 'politician', 'run', 'office', 'although', 'eager', 'realize', 'could', 'cause', 'scandal', 'cost', 'election']"
Byzantium,0,0,1,0,0,0,0,1,1,"['residents', 'coastal', 'town', 'learn', 'deathly', 'consequences', 'secret', 'share', 'mysterious', 'women', 'seek', 'shelter', 'local', 'resort']"
La ville des pirates,0,0,1,0,1,0,0,1,0,"['surreal', 'odyssey', 'melancholic', 'maidservant', 'cross', 'paths', 'homicidal', 'little', 'boy', 'travel', 'tiny', 'island', 'encounter', 'man', 'multiple', 'personalities']"
Predator 2,0,0,0,0,1,0,0,1,1,"['predator', 'return', 'earth', 'time', 'stake', 'claim', 'war', 'tear', 'streets', 'dystopian', 'los', 'angeles']"
Greater,0,0,0,0,0,1,1,0,0,"['story', 'brandon', 'burlsworth', 'possibly', 'greatest', 'walk', 'history', 'college', 'football']"
Little Miss Marker,1,0,1,1,0,0,0,0,0,"['gruff', 'bookies', 'life', 'turn', 'upside', 'get', 'year', 'old', 'kid', 'collateral', 'bet']"
The Secret: Dare to Dream,0,0,1,1,0,0,0,0,0,"['feature', 'film', 'adaptation', 'self', 'help', 'book', 'secret', 'focus', 'power', 'positive', 'think']"
Zatôichi,1,1,0,0,1,0,0,0,0,"['blind', 'masseur', 'swordsman', 'come', 'town', 'control', 'war', 'gang', 'bunk', 'farm', 'family', 'meet', 'women', 'agenda']"
The Shining,0,0,1,0,0,0,0,0,1,"['family', 'head', 'isolate', 'hotel', 'winter', 'sinister', 'presence', 'influence', 'father', 'violence', 'psychic', 'son', 'see', 'horrific', 'forebode', 'past', 'future']"
Ging chaat goo si,1,1,0,0,1,0,0,0,0,"['virtuous', 'hong', 'kong', 'police', 'officer', 'must', 'clear', 'good', 'name', 'drug', 'lord', 'frame', 'murder', 'dirty', 'cop']"
Solo: A Star Wars Story,0,0,0,0,1,0,0,1,0,"['board', 'millennium', 'falcon', 'journey', 'galaxy', 'far', 'far', 'away', 'epic', 'action', 'adventure', 'set', 'course', 'star', 'war', 'sagas', 'unlikely', 'heroes']"
Mr. Magorium's Wonder Emporium,1,0,0,0,0,0,1,1,0,"['young', 'apprentice', 'magical', 'eccentric', 'toy', 'store', 'owner', 'learn', 'believe', 'friends', 'upon', 'learn', 'grave', 'news', 'future']"
French Cancan,1,0,1,0,0,0,0,0,0,"['comedy', 'drama', 'jean', 'renoir', 'chronicle', 'revival', 'paris', 'notorious', 'dance', 'tell', 'story', 'theater', 'producer', 'turn', 'humble', 'washerwoman', 'star', 'moulin', 'rouge']"
A Cinderella Story,1,0,0,1,0,0,1,0,0,"['routinely', 'exploit', 'wicked', 'stepmother', 'downtrodden', 'samantha', 'montgomery', 'excite', 'prospect', 'meet', 'internet', 'beau', 'school', 'halloween', 'dance']"
Blank Check,1,1,0,0,0,0,1,0,0,"['bike', 'accident', 'young', 'boy', 'inadvertently', 'gain', 'possession', 'check', 'million', 'proceed', 'spend', 'unaware', 'gangsters', 'belong', 'pursuit']"
The Saint in Palm Springs,0,1,1,0,0,0,0,0,1,"['inspector', 'fernack', 'ask', 'simon', 'watch', 'old', 'friend', 'whos', 'carry', 'worth', 'postage', 'stamp', 'friend', 'kill', 'stamp', 'steal']"
Hoffa,0,1,1,0,0,1,0,0,0,"['story', 'notorious', 'american', 'labor', 'union', 'figure', 'jimmy', 'hoffa', 'organize', 'bitter', 'strike', 'make', 'deal', 'members', 'organize', 'crime', 'syndicate', 'mysteriously', 'disappear']"
Davitelj protiv davitelja,1,1,0,0,0,0,0,0,1,"['mentally', 'disturb', 'flower', 'seller', 'start', 'kill', 'young', 'girls', 'streets', 'belgrade', 'frustrate', 'police', 'inspector', 'try', 'stop', 'aspire', 'musician', 'life', 'work', 'deeply', 'intertwine']"
They Came Together,1,0,0,1,0,0,0,0,0,"['molly', 'quaint', 'little', 'sweet', 'shop', 'joel', 'work', 'gigantic', 'candy', 'company', 'threaten', 'shut', 'meet', 'fall', 'love', 'break', 'get', 'back', 'together', 'hilariously', 'recount', 'rom', 'com', 'spoof']"
*batteries not included,1,0,0,0,0,0,1,1,0,"['alien', 'help', 'feisty', 'old', 'new', 'york', 'couple', 'battle', 'ruthless', 'land', 'developer', 'whos', 'evict']"
Alvin and the Chipmunks: Chipwrecked,1,0,0,0,1,0,1,0,0,"['play', 'around', 'aboard', 'cruise', 'ship', 'chipmunks', 'chipettes', 'accidentally', 'go', 'overboard', 'end', 'maroon', 'tropical', 'paradise', 'discover', 'new', 'turf', 'desert', 'seem']"
Cassandra's Dream,0,1,1,1,0,0,0,0,0,"['tale', 'brothers', 'serious', 'financial', 'woes', 'third', 'party', 'propose', 'turn', 'crime', 'things', 'go', 'badly', 'become', 'enemies']"
The Dinner,0,1,1,0,0,0,0,0,1,"['set', 'wealthy', 'parent', 'meet', 'dinner', 'decide', 'crime', 'sons', 'commit']"
Humpday,1,0,1,1,0,0,0,0,0,"['guy', 'take', 'bromance', 'another', 'level', 'participate', 'art', 'film', 'project']"
"Harry Tracy, Desperado",0,0,1,0,1,0,0,0,0,"['charm', 'unscrupulous', 'train', 'robber', 'court', 'capture', 'hang', 'fall', 'love', 'daughter', 'judge']"
The Midnight Man,0,0,0,0,0,0,0,1,1,"['girl', 'friends', 'game', 'attic', 'summon', 'creature', 'know', 'midnight', 'man', 'use', 'worst', 'fear']"
The Happy Road,1,0,0,0,0,0,0,0,0,"['american', 'boy', 'french', 'girl', 'run', 'away', 'swiss', 'school', 'make', 'paris', 'reunite', 'parent', 'boys', 'father', 'girls', 'mother', 'join', 'force', 'despite', 'cultural', 'differences', 'search', 'kid']"
Better Luck Tomorrow,0,1,1,1,0,0,0,0,0,"['group', 'achieve', 'east', 'asian', 'american', 'high', 'school', 'seniors', 'enjoy', 'power', 'trip', 'dip', 'extracurricular', 'criminal', 'activities']"
The Beastmaster,0,0,0,0,1,0,0,1,0,"['sword', 'sorcery', 'fantasy', 'young', 'man', 'search', 'revenge', 'arm', 'supernatural', 'power', 'handsome', 'hero', 'animal', 'ally', 'wage', 'war', 'maraud', 'force']"
Oglinda,0,0,1,0,0,1,0,0,0,"['focus', 'around', 'august', 'rd', 'coup', 'marshal', 'antonescu', 'movie', 'tackle', 'topics', 'era', 'iron', 'guard', 'rebellion', 'execution', 'political', 'leaders', 'communists']"
Stuart Little,1,0,0,0,1,0,1,0,0,"['little', 'family', 'adopt', 'charm', 'young', 'mouse', 'name', 'stuart', 'family', 'cat', 'want', 'rid']"
Hotel Transylvania 3: Summer Vacation,1,0,0,0,1,0,1,0,0,"['count', 'dracula', 'company', 'participate', 'cruise', 'sea', 'love', 'monsters', 'unaware', 'boat', 'commandeer', 'monster', 'hat', 'van', 'helsing', 'family']"
The Heroes of Telemark,0,0,1,0,1,1,0,0,0,"['norwegian', 'resistance', 'try', 'stop', 'german', 'efforts', 'produce', 'atomic', 'bomb', 'component', 'world', 'war', 'ii']"
Uncle Tommy - The Man Who Founded Newsweek,0,0,0,0,0,1,0,0,0,"['tomb', 'thomas', 'john', 'cardell', 'martyn', 'founder', 'newsweek', 'magazine', 'tiny', 'countryside', 'city', 'southern', 'brazil', 'thread', 'mysteries', 'secrets', 'gap', 'suspicion', 'raise', 'past', 'spy']"
Asterix at the Olympic Games,1,0,0,0,1,0,1,0,0,"['asterix', 'obelix', 'compete', 'olympics', 'order', 'help', 'friend', 'lovesix', 'marry', 'princess', 'irina', 'brutus', 'try', 'win', 'game', 'team', 'get', 'rid', 'father', 'julius', 'caesar']"
Devil in a Blue Dress,0,1,1,0,0,0,0,0,1,"['african', 'american', 'man', 'hire', 'woman', 'get', 'mix', 'murderous', 'political', 'scandal']"
The Twilight Saga: Breaking Dawn - Part 1,0,0,1,0,1,0,0,1,0,"['quileutes', 'close', 'expect', 'parent', 'edward', 'bella', 'whose', 'unborn', 'child', 'pose', 'threat', 'wolf', 'pack', 'towns', 'people', 'fork']"
The Haunting,0,0,0,0,0,0,0,1,1,"['study', 'fear', 'escalate', 'heart', 'stop', 'nightmare', 'professor', 'subject', 'trap', 'mysterious', 'mansion']"
I Dream of Jeanie,1,0,1,0,0,1,0,0,0,"['life', 'career', 'famed', 'american', 'composer', 'stephen', 'foster']"
Pentathlon,0,0,1,0,1,0,0,0,1,"['olympic', 'gold', 'medalist', 'escape', 'freedom', 'us', 'track', 'sadistic', 'ex', 'coach']"
Scarlet Street,0,1,1,0,0,0,0,0,0,"['man', 'mid', 'life', 'crisis', 'befriend', 'young', 'woman', 'though', 'fiance', 'persuade', 'con', 'fortune', 'mistakenly', 'assume', 'possess']"
Split Image,0,0,1,1,0,0,0,0,0,"['rootle', 'young', 'man', 'draw', 'unnamed', 'religious', 'cult', 'beautiful', 'girl', 'every', 'moment', 'group', 'cause', 'become', 'increasingly', 'control', 'cults', 'leader', 'parent', 'fail', 'attempt']"
City of Angels,0,0,1,1,0,0,0,1,0,"['angel', 'earth', 'doctor', 'unable', 'believe', 'patient', 'secret', 'love', 'story', 'make', 'heaven']"
A Return to Salem's Lot,1,0,0,0,0,0,0,0,1,"['man', 'son', 'vacation', 'quiet', 'vampire', 'populate', 'town', 'salems', 'lot']"
The Last Days on Mars,0,0,0,0,1,0,0,1,1,"['group', 'astronaut', 'explorers', 'succumb', 'mysterious', 'terrify', 'force', 'collect', 'specimens', 'mar']"
Little Cigars,1,1,1,0,0,0,0,0,0,"['gangsters', 'former', 'mistress', 'hook', 'troupe', 'circus', 'midgets', 'sideline', 'rob', 'bank', 'casinos']"
Anukokunda Oka Roju,0,0,0,0,0,0,0,0,1,"['woman', 'amnesia', 'try', 'unravel', 'mystery', 'miss', 'day', 'life']"
The Garden of Words,0,0,1,1,0,0,1,0,0,"['year', 'old', 'boy', 'year', 'old', 'woman', 'unlikely', 'friendship', 'rainy', 'day', 'shinjuku', 'gyoen', 'national', 'garden']"
Little Criminals,0,0,0,0,0,1,0,0,0,"['year', 'live', 'group', 'junkie', 'shoplifters', 'glasgow', 'scotland']"
Swiss Family Robinson,0,0,0,0,1,0,1,0,0,"['swiss', 'family', 'must', 'survive', 'shipwreck', 'desert', 'island']"
Coco,1,0,0,0,1,0,1,0,0,"['aspire', 'musician', 'miguel', 'confront', 'familys', 'ancestral', 'ban', 'music', 'enter', 'land', 'dead', 'great', 'great', 'grandfather', 'legendary', 'singer']"
Super Troopers,1,1,0,0,0,0,0,0,1,"['vermont', 'state', 'troopers', 'avid', 'pranksters', 'knack', 'screw', 'try', 'save', 'job', 'local', 'police', 'department', 'solve', 'crime']"
For Queen & Country,0,1,1,0,1,0,0,0,0,"['retire', 'british', 'soldier', 'struggle', 'adjust', 'everyday', 'life', 'increase', 'difficulty']"
And God Created Woman,1,0,1,1,0,0,0,0,0,"['aspire', 'incarcerate', 'rock', 'singer', 'robin', 'shea', 'rebecca', 'de', 'mornay', 'seduce', 'prison', 'guard', 'billy', 'moran', 'vincent', 'spano', 'robin', 'marry', 'billy', 'get', 'jail', 'robins', 'concern', 'politician', 'jam', 'tiernan', 'frank', 'langella']"
Skippy,1,0,0,1,0,0,1,0,0,"['half', 'wit', 'fall', 'love', 'beautiful', 'movie', 'star']"
Joan of Arc,0,0,1,0,1,1,0,0,0,"['young', 'girl', 'receive', 'vision', 'drive', 'rid', 'france', 'oppressors']"
Consenting Adults,0,1,1,0,0,0,0,0,1,"['joint', 'dinner', 'restaurant', 'neighbor', 'offer', 'exchange', 'wive', 'night', 'joke', 'first']"
Strange Alibi,0,1,1,0,0,0,0,0,0,"['pre', 'arrange', 'set', 'cop', 'strike', 'police', 'chief', 'fire', 'infiltrate', 'mob', 'police', 'chief', 'murder', 'ex', 'cop', 'unable', 'prove', 'innocence', 'leave', 'cold', 'wrong', 'side', 'law']"
Total Eclipse,0,0,1,1,0,1,0,0,0,"['young', 'wild', 'poet', 'arthur', 'rimbaud', 'mentor', 'paul', 'verlaine', 'engage', 'fierce', 'forbid', 'romance', 'feel', 'effect', 'hellish', 'artistic', 'lifestyle']"
Gleaming the Cube,0,0,1,0,1,0,0,0,1,"['young', 'avid', 'skateboarder', 'uncover', 'government', 'conspiracy', 'investigate', 'adoptive', 'brothers', 'mysterious', 'death']"
"Alucarda, la hija de las tinieblas",0,0,0,0,0,0,0,0,1,"['death', 'parent', 'young', 'girl', 'arrive', 'convent', 'bring', 'sinister', 'presence', 'enigmatic', 'imaginary', 'friend', 'alucarda', 'blame', 'satanic', 'force', 'work']"
The Optimists,0,0,0,0,0,1,0,0,0,"['recount', 'rescue', 'bulgarian', 'jews', 'holocaust', 'friends', 'neighbor']"
Diary of a Wimpy Kid: Dog Days,1,0,0,0,0,0,1,0,0,"['school', 'summer', 'vacation', 'greg', 'best', 'summer', 'vacation', 'ever', 'could', 'go', 'wrong']"
Ghosts of Mars,0,0,0,0,1,0,0,1,1,"['martian', 'police', 'unit', 'send', 'pick', 'highly', 'dangerous', 'criminal', 'remote', 'mine', 'post', 'upon', 'arrival', 'cop', 'post', 'become', 'charnel', 'house']"
Flashdance,0,0,1,1,0,0,0,0,0,"['pittsburgh', 'woman', 'job', 'welder', 'exotic', 'dancer', 'want', 'get', 'ballet', 'school']"
Fly Away Home,0,0,1,0,1,0,1,0,0,"['father', 'daughter', 'decide', 'attempt', 'lead', 'flock', 'orphan', 'canada', 'geese', 'south', 'air']"
World Trade Center,0,0,1,0,0,1,0,0,1,"['port', 'authority', 'police', 'officer', 'become', 'trap', 'rubble', 'world', 'trade', 'center']"
Doubt,0,0,1,0,0,0,0,0,1,"['catholic', 'school', 'principal', 'question', 'priests', 'ambiguous', 'relationship', 'trouble', 'young', 'student']"
PK,1,0,1,0,0,0,0,1,0,"['alien', 'earth', 'lose', 'device', 'use', 'communicate', 'spaceship', 'innocent', 'nature', 'child', 'like', 'question', 'force', 'country', 'evaluate', 'impact', 'religious', 'view', 'people']"
7th Heaven,0,0,1,1,0,0,0,0,0,"['street', 'cleaner', 'save', 'young', 'womans', 'life', 'pair', 'slowly', 'fall', 'love', 'war', 'intervene']"
Charlie Chan in Egypt,0,1,1,0,0,0,0,0,1,"['investigate', 'theft', 'antiquities', 'ancient', 'tomb', 'excavation', 'charlie', 'discover', 'body', 'expeditions', 'leader', 'conceal', 'inside', 'mummys', 'wrappings']"
Syncopation,1,0,1,0,0,0,0,0,0,"['rkos', 'first', 'sound', 'musical', 'center', 'pair', 'vaudevillians', 'quite', 'close', 'stage', 'dash', 'millionaire', 'come', 'around', 'begin', 'woo', 'female', 'partner']"
Alfredo Alfredo,1,0,0,1,0,0,0,0,0,"['alfredo', 'timid', 'young', 'italian', 'lust', 'woo', 'beautiful', 'maria', 'rosa', 'manage', 'marry', 'discover', 'life', 'nearly', 'blissful', 'expect']"
Lenny,0,0,1,0,0,1,0,0,0,"['story', 'acerbic', 'comic', 'lenny', 'bruce', 'whose', 'groundbreaking', 'hold', 'bar', 'style', 'social', 'commentary', 'often', 'deem', 'establishment', 'obscene', 'public']"
Notorious,0,0,1,1,0,0,0,0,0,"['daughter', 'convict', 'nazi', 'spy', 'ask', 'american', 'agents', 'gather', 'information', 'ring', 'nazi', 'scientists', 'south', 'america', 'far', 'go', 'ingratiate']"
Voices of Iraq,0,0,0,0,1,1,0,0,0,"['digital', 'videos', 'distribute', 'everyday', 'iraqis', 'encourage', 'record', 'feel', 'live', 'encourage', 'pass', 'cameras', 'along', 'get', 'many', 'iraqis', 'country', 'participate', 'th']"
Asterix & Obelix: The Middle Kingdom,1,0,0,0,1,0,1,0,0,"['daughter', 'chinese', 'emperor', 'han', 'xuandi', 'escape', 'strict', 'prince', 'seek', 'help', 'gauls', 'brave', 'warriors', 'asterix', 'obelix']"
My Gun Is Quick,0,1,1,0,0,0,0,0,1,"['detective', 'mike', 'hammer', 'become', 'curious', 'woman', 'befriend', 'murder']"
Stir of Echoes,0,0,0,0,0,0,0,0,1,"['hypnotize', 'sister', 'law', 'man', 'begin', 'see', 'haunt', 'visions', 'girls', 'ghost', 'mystery', 'begin', 'unfold', 'around']"
Life According to Sam,0,0,1,0,0,1,0,0,0,"['move', 'look', 'couple', 'inspire', 'efforts', 'save', 'son', 'sam', 'rare', 'fatal', 'premature', 'age', 'disease', 'progeria']"
Breakfast at Tiffany's,1,0,1,1,0,0,0,0,0,"['young', 'new', 'york', 'socialite', 'become', 'interest', 'young', 'man', 'move', 'apartment', 'build', 'past', 'threaten', 'get', 'way']"
Blue Valentine,0,0,1,1,0,0,0,0,0,"['relationship', 'contemporary', 'marry', 'couple', 'chart', 'evolution', 'span', 'years', 'cross', 'cut', 'time', 'periods']"
A Shaun the Sheep Movie: Farmageddon,1,0,0,0,1,0,1,0,0,"['alien', 'amaze', 'power', 'crash', 'land', 'near', 'mossy', 'bottom', 'farm', 'shaun', 'sheep', 'go', 'mission', 'shepherd', 'intergalactic', 'visitor', 'home', 'sinister', 'organization', 'capture']"
Epic Tails,1,0,0,0,1,0,1,0,0,"['life', 'yolcos', 'beautiful', 'prosperous', 'port', 'city', 'ancient', 'greece', 'peaceful', 'population', 'threaten', 'wrath', 'poseidon', 'young', 'adventurous', 'mouse', 'cat', 'adopt', 'help', 'age', 'jason', 'argonauts', 'quest', 'save', 'city']"
House of Strangers,0,1,1,0,0,0,0,0,0,"['years', 'prison', 'max', 'promise', 'revenge', 'brothers', 'betrayal', 'lover', 'irene', 'memories', 'past', 'yield', 'broader', 'perspective']"
Eisenstein in Guanajuato,1,0,1,0,0,1,0,0,0,"['venerate', 'filmmaker', 'eisenstein', 'comparable', 'talent', 'insight', 'wisdom', 'like', 'shakespeare', 'beethoven', 'directors', 'elevate', 'heights', 'back', 'revolutionary', 'f']"
Halloween,0,0,0,0,0,0,0,0,1,"['fifteen', 'years', 'murder', 'sister', 'halloween', 'night', 'michael', 'myers', 'escape', 'mental', 'hospital', 'return', 'small', 'town', 'haddonfield', 'illinois', 'kill']"
Aladdin 2,1,0,0,0,1,0,1,0,0,"['sequel', 'disneys', 'live', 'action', 'version', 'aladdin']"
Sneakers,1,1,1,0,0,0,0,0,0,"['security', 'pro', 'past', 'return', 'haunt', 'unique', 'team', 'task', 'retrieve', 'particularly', 'important', 'item']"
Hamsun,0,0,1,0,1,1,0,0,0,"['norwegian', 'nobel', 'laureate', 'knut', 'hamsuns', 'controversial', 'support', 'nazi', 'regime', 'ww', 'consequences', 'hamsun', 'family', 'war']"
Bishôjo senshi Sêrâ Mûn super S: Sêrâ 9 senshi shûketsu! Burakku dorîmu hôru no kiseki,1,0,0,0,1,0,1,0,0,"['evil', 'madame', 'vadiane', 'kidnap', 'chibi', 'usa', 'senshi', 'rush', 'rescue', 'aid', 'chibi', 'usas', 'new', 'friend', 'peruru', 'try', 'chibi', 'usa', 'fight', 'vadianes', 'henchmen', 'avail', 'outer', 'senshi', 'nep']"
Daffy Duck's Movie: Fantastic Island,1,0,0,0,0,0,1,0,0,"['desert', 'island', 'daffy', 'duck', 'speedy', 'gonzales', 'magic', 'well', 'grant', 'wish', 'get', 'much', 'bargain']"
Prudence and the Pill,1,0,0,1,0,0,0,0,0,"['wealthy', 'london', 'banker', 'wife', 'mistress', 'family', 'servants', 'get', 'hijinks', 'swap', 'birth', 'control', 'medicine', 'effort', 'deceive']"
Message to Love: The Isle of Wight Festival,0,0,0,0,0,1,0,0,0,"['august', 'fan', 'flock', 'isle', 'wight', 'witness', 'third', 'final', 'festival', 'hold', 'island', 'besides', 'music', 'get', 'look', 'greed', 'cynicism', 'corruption', 'would', 'plague', 'music']"
