Name,Comedy,Crime,Drama,Romance,Action and Adventure,Documentary and History,Family and Animation,Fantasy and Sci-Fi,Horror and Thriller,Description Tokenized
Una pura formalità,0,1,1,0,0,0,0,0,1,"['onoff', 'famous', 'writer', 'published', 'new', 'book', 'quite', 'time', 'become', 'recluse', 'picked', 'police', 'one', 'stormy', 'night', 'without', 'identification', 'breath', 'running', 'madly', 'without', 'cl', 'suicide', 'surprise ending', 'fall from height', 'death', 'afterlife']"
Secuestrados,0,0,0,0,1,0,0,0,1,"['three', 'hooded', 'eastern', 'european', 'criminal', 'burst', 'home', 'madrid', 'gated', 'community', 'holding', 'family', 'hostage', 'home', 'forcing', 'father', 'empty', 'credit', 'card', 'home invasion', 'male frontal nudity', 'male rear nudity', 'bare chested male', 'woman in jeopardy']"
That Wonderful Urge,1,0,0,1,0,0,0,0,0,"['heiress', 'find', 'friendly', 'young', 'man', 'met', 'sun', 'valley', 'really', 'investigative', 'reporter', 'ruin', 'career', 'falsely', 'claiming', 'married', 'remake with original star', 'male police officer', 'police', 'police officer', 'heiress']"
Broken Lance,0,0,1,0,1,0,0,0,0,"['saga', 'devereaux', 'rancher', 'family', 'set', 'arizona', 'half brother half brother relationship', 'remake', 'dysfunctional family', 'father son conflict', 'interracial relationship']"
Carson City Raiders,0,0,0,0,1,0,0,0,0,"['frazier', 'stop', 'nugget', 'freight', 'line', 'starky', 'impersonate', 'notorious', 'outlaw', 'fargo', 'jack', 'rocky', 'quickly', 'realizes', 'new', 'sheriff', 'tom', 'real', 'fargo', 'jack', 'set', 'trap', 'gang', 'rocky lane character', 'b western']"
Exodus: Gods and Kings,0,0,1,0,1,0,0,0,0,"['defiant', 'leader', 'moses', 'rise', 'egyptian', 'pharaoh', 'ramses', 'ii', 'setting', 'six', 'hundred', 'thousand', 'slave', 'monumental', 'journey', 'escape', 'egypt', 'terrifying', 'cycle', 'deadly', 'plague', 'moses', 'pharaoh', 'plague', 'egypt', 'exodus']"
How to Marry a Millionaire,1,0,1,1,0,0,0,0,0,"['three', 'woman', 'set', 'find', 'eligible', 'millionaire', 'marry', 'find', 'true', 'love', 'process', 'millionaire', 'manhattan new york city', 'wealth', 'screwball comedy', 'new york city']"
Scaramouche,1,0,0,0,1,0,0,0,0,"['france', 'late', 'th', 'century', 'man', 'set', 'avenge', 'death', 'friend', 'hand', 'master', 'swordsman', 'napolon bonaparte character', '18th century', 'swashbuckler', 'france', 'marie antoinette character']"
The Good Die Young,0,1,0,0,0,0,0,0,0,"['two', 'white', 'narcotic', 'cop', 'accidentally', 'murder', 'black', 'suspect', 'realize', 'bystander', 'recorded', 'crime', 'must', 'race', 'clock', 'find', 'video', 'go', 'public', 'murder']"
The Wild Geese,0,0,1,0,1,0,0,0,0,"['british', 'banker', 'hire', 'group', 'british', 'mercenary', 'rescue', 'deposed', 'african', 'president', 'hand', 'corrupt', 'african', 'dictator', 'paratroop', 'insurgent', 'president', 'reference to william tell', 'mercenary']"
They Made Me a Killer,0,1,1,0,0,0,0,0,0,"['young', 'girl', 'try', 'prove', 'man', 'innocent', 'robbery', 'murder', 'charge', 'stationmaster', 'fiance fiancee relationship', 'robbery', 'murder', 'evidence']"
Bagdad,0,0,0,0,1,0,0,1,0,"['english', 'educated', 'bedouin', 'princess', 'return', 'bagdad', 'find', 'father', 'murdered', 'corrupt', 'ruling', 'pasha', 'charge', 'various', 'local', 'faction', 'warring', 'control', 'caliphate', 'psychotronic film', 'bedouin', 'princess', 'pasha', 'prince']"
The Adventures of Bullwhip Griffin,1,0,0,0,1,0,0,0,0,"['young', 'man', 'boston', 'head', 'west', 'join', 'california', 'gold', 'rush', 'hope', 'restoring', 'family', 'fortune', 'dedicated', 'butler', 'set', 'find', 'bring', 'home', 'gold']"
Grand Canary,0,1,1,1,0,0,0,0,0,"['canary', 'island', 'missionary', 'girl', 'try', 'reform', 'derelict', 'doctor', 'find', 'true', 'love', 'elsewhere', 'tension', 'grief', 'location in title', 'damsel in distress', 'deception']"
Rodeo & Juliet,0,0,1,1,0,0,1,0,0,"['big', 'city', 'girl', 'go', 'country', 'meet', 'special', 'horse', 'young', 'cowboy', 'teach', 'barrel', 'race', 'mother', 'reconnects', 'local', 'rancher', 'love', 'year', 'earlier', 'christmas', 'christmas romance', 'new york city', 'horseback riding', 'mother daughter relationship']"
California Scheming,0,0,1,0,0,0,0,0,1,"['teen', 'seductress', 'pull', 'three', 'privileged', 'malibu', 'kid', 'devious', 'scheme', 'unforeseen', 'consequence', 'force', 'group', 'face', 'fear', 'mortality', 'bare chested male', 'malibu', 'beach', 'seagull', 'pool']"
Cat Ballou,0,0,0,0,1,0,0,0,0,"['young', 'schoolteacher', 'turn', 'outlaw', 'avenge', 'murdered', 'father', 'train robbery', 'gunfighter', 'revenge', 'wyoming', 'native american']"
Amarcord,1,0,1,0,0,0,0,0,0,"['series', 'comedic', 'nostalgic', 'vignette', 'set', 'italian', 'coastal', 'town', 'group of friends', 'satire', 'confession', ""staring at a woman's cleavage"", 'older woman younger man relationship']"
The Great Locomotive Chase,0,0,0,0,1,0,1,0,0,"['civil', 'war', 'union', 'spy', 'andrew', 'men', 'volunteer', 'steal', 'confederate', 'train', 'drive', 'union', 'territory', 'destroying', 'confederate', 'railway', 'system', 'along', 'way', 'spy', 'confederate', 'train', 'railway', 'soldier']"
The Early Bird,1,0,0,0,0,0,0,0,0,"['norman', 'assistant', 'trying', 'assist', 'operation', 'small', 'old', 'fashioned', 'dairy', 'threatened', 'larger', 'modern', 'organisation', 'norman', 'give', 'best', 'attempt', 'save', 'dairy', 'horse', 'usual', 'cha', 'milkman', 'three word title', 'independent film', 'actor shares first name with character']"
Kotch,1,0,1,0,0,0,0,0,0,"['wanting', 'avoid', 'settling', 'nursing', 'home', 'joseph', 'kotcher', 'retired', 'salesman', 'obliged', 'leave', 'son', 'family', 'embarks', 'road', 'trip', 'strike', 'friendship', 'pregnant', 'teenager', 'begin', 'unders', 'old age', 'senility', 'based on novel', 'character name as title', 'nickname as title']"
Nana,1,0,1,0,0,0,0,0,0,"['beautiful', 'willful', 'prostitute', 'put', 'appearance', 'body', 'use', 'become', 'toast', 'town', 'male frontal nudity', 'character name as title', 'forename as title', 'softcore', 'simulated blowjob']"
Hollywood Stadium Mystery,0,0,0,1,0,0,0,0,1,"['boxer', 'killed', 'ring', 'clue', 'tune', 'man', 'whistling', 'district attorney', '1930s', 'boxing', 'scene of the crime', 'bare chested male']"
Death Takes a Holiday,0,0,1,1,0,0,0,1,0,"['grim', 'reaper', 'take', 'form', 'prince', 'attempt', 'relate', 'human', 'along', 'way', 'also', 'learns', 'love', 'psychotronic film', 'car crash', 'donkey cart', 'fainting woman', 'playing roulette']"
Playing with Fire,0,0,0,0,0,0,0,0,1,"['beautiful', 'seductive', 'rich', 'girl', 'daphne', 'get', 'kick', 'playing', 'mind', 'game', 'finding', 'seducing', 'young', 'working', 'class', 'men', 'cruelly', 'kick', 'curb', 'come', 'across', 'handsome', 'med', 'student', 'nick', 'discovers', 'c', 'femme fatale', 'murder', 'loss of family', 'friendship', 'death']"
The Way of All Men,0,0,1,1,1,0,0,0,0,"['variety', 'broad', 'painted', 'unlikely', 'character', 'trapped', 'underground', 'caf', 'mississippi', 'river', 'levee', 'break', 'cause', 'flood', 'havoc', 'episodic structure', 'underground', 'trapped', 'mississippi river', 'levee']"
Tayna pechati drakona,0,0,0,0,1,0,0,1,0,"['early', 'cartographer', 'jonathan', 'green', 'jason', 'flemyng', 'viy', 'back', 'map', 'russian', 'far', 'east', 'forced', 'china', 'confronts', 'dragon', 'master', 'et', 'al', 'iron', 'masked', 'russian', 'czar', 'escape', 'tower', 'lo', 'sequel', 'cartographer', 'reference to peter the great', 'russia', 'moscow russia']"
Carry on Nurse,1,0,0,1,0,0,0,0,0,"['idiosyncratic', 'group', 'patient', 'wreak', 'havoc', 'men', 'surgical', 'ward', 'hospital', 'decide', 'take', 'revenge', 'frosty', 'matron', 'even', 'spot', 'diy', 'surgery', 'nurse', 'carry on', 'camp', 'campy', 'british sex comedy']"
Carry on England,1,0,0,0,1,0,0,0,0,"['captain', 'melly', 'sent', 'mixed', 'anti', 'aircraft', 'battery', 'mission', 'instil', 'sense', 'order', 'troop', 'concerned', 'capturing', 'opposite', 'sex', 'enemy', 'carry on', 'army', 'british sex comedy', 'sex comedy', 'sex spoof']"
Ramrod,0,0,0,1,1,0,0,0,0,"['violent', 'feud', 'connie', 'dickason', 'owner', 'circle', 'ranch', 'rancher', 'frank', 'ivey', 'self', 'proclaimed', 'bos', 'otherwise', 'public', 'grazing', 'land', 'ranch', 'wild west', 'american west', 'rancher', 'cattle rancher']"
The Phantom Stockman,0,0,0,0,1,0,0,0,0,"['first', 'two', 'commercially', 'successful', 'collaboration', 'rafferty', 'robinson', 'australian', 'western', 'rafferty', 'play', 'legendary', 'bushman', 'known', 'sundowner', 'aboriginal', 'offsider', 'track', 'gan', 'murder', 'australian western', 'stockman', 'legendary character', 'aborigine']"
The Man on the Other Side,0,0,1,0,0,0,0,0,1,"['cold', 'war', 'paranoia', 'east', 'west', 'germany', 'dangerous', 'know', 'much', 'time', 'running', 'sophie', 'zimmermann', 'hunted', 'way', 'survive', 'find', 'identity', 'spy thriller', 'cold war', 'politics', 'berlin wall', 'betrayal']"
Amongst Friends,0,1,1,0,0,0,0,0,0,"['three', 'bored', 'long', 'island', 'buddy', 'seek', 'excitement', 'street', 'perilous', 'result', 'independent film']"
20segi sonyeo,0,0,1,1,0,0,0,0,0,"['teen', 'heart', 'gold', 'begin', 'keeping', 'close', 'tab', 'popular', 'classmate', 'favor', 'smitten', 'best', 'friend', '20th century', '1990s', 'year 1999', 'high school', 'school']"
Red Sparrow,0,0,1,0,1,0,0,0,1,"['ballerina', 'dominika', 'egorova', 'recruited', 'sparrow', 'school', 'russian', 'intelligence', 'service', 'forced', 'use', 'body', 'weapon', 'first', 'mission', 'targeting', 'c', 'agent', 'threatens', 'unravel', 'security', 'na', 'female assassin', 'female spy', 'spy', 'femme fatale', 'seduction']"
Forrest Gump,0,0,1,1,0,0,0,0,0,"['presidency', 'kennedy', 'johnson', 'vietnam', 'war', 'watergate', 'scandal', 'historical', 'event', 'unfold', 'perspective', 'alabama', 'man', 'iq', 'whose', 'desire', 'reunited', 'childhood', 'swe', 'vietnam war', 'based on book', 'based on novel', 'vietnam', 'shrimp boat']"
The Lion King,0,0,1,0,1,0,1,0,0,"['lion', 'prince', 'simba', 'father', 'targeted', 'bitter', 'uncle', 'want', 'ascend', 'throne', 'africa', 'king', 'lion', 'shakespearean', 'prince']"
The Mask,1,1,0,0,1,0,0,0,0,"['bank', 'clerk', 'stanley', 'ipkiss', 'transformed', 'manic', 'superhero', 'wear', 'mysterious', 'mask', 'alter ego', 'masked man', 'wisecrack humor', 'pet dog', 'jack russell terrier']"
The Flintstones,1,0,0,0,0,0,1,1,0,"['parallel', 'modern', 'day', 'stone', 'age', 'world', 'working', 'class', 'family', 'flintstone', 'set', 'executive', 'job', 'learn', 'money', 'buy', 'happiness', 'based on tv series', 'stone age', 'reboot of series', 'based on cartoon', 'dinosaur']"
Four Weddings and a Funeral,1,0,1,1,0,0,0,0,0,"['course', 'five', 'social', 'occasion', 'committed', 'bachelor', 'must', 'consider', 'notion', 'may', 'discovered', 'love', 'wedding', 'funeral', 'gay', 'cafe', 'hotel']"
The Client,0,1,1,0,0,0,0,0,1,"['young', 'boy', 'witnessed', 'suicide', 'mafia', 'lawyer', 'hire', 'attorney', 'protect', 'district', 'attorney', 'try', 'use', 'take', 'mob', 'family', 'boy', 'district attorney', 'reference to led zeppelin', 'lawyer client relationship', 'female lawyer']"
Ed Wood,1,0,1,0,0,1,0,0,0,"['ambitious', 'troubled', 'movie', 'director', 'edward', 'wood', 'jr', 'try', 'best', 'fulfill', 'dream', 'despite', 'lack', 'talent', 'film director', 'misfit', 'director', 'based on real person', 'black comedy']"
House Party 3,1,0,0,1,0,0,0,0,0,"['kid', 'lifetime', 'playing', 'field', 'get', 'married', 'play', 'plan', 'throw', 'best', 'bachelor', 'party', 'ever', 'kid', 'three', 'wise', 'crackin', 'nephew', 'come', 'town', 'intent', 'showing', 'party', 'beach party', 'teensploitation', 'party', 'house party', 'bachelor party']"
Intersection,0,0,0,0,0,0,0,0,1,"['conman', 'discovers', 'son', 'abducted', 'forced', 'drive', 'street', 'sydney', 'completing', 'escalating', 'series', 'trial', 'appease', 'kidnapper', 'atone', 'career', 'deception', 'hostage', 'mind game', 'containment']"
Ace Ventura: Pet Detective,1,0,0,0,0,0,0,0,0,"['goofy', 'detective', 'specializing', 'animal', 'go', 'search', 'missing', 'mascot', 'miami', 'dolphin', 'nudity', 'stupidity', 'detective', 'owner dog relationship', 'master dog relationship']"
Gunmen,1,1,0,0,1,0,0,0,0,"['usd', 'stolen', 'drug', 'lord', 'want', 'back', 'killed', 'thief', 'brother', 'broken', 'prison', 'dea', 'bounty', 'hunter', 'help', 'find', 'money', 'boat', 'body', 'count', 'continues', 'latin', 'america', 'latin america', 'bulgarian', 'bulgarian man', 'man and woman in a bed', 'dominatrix']"
I'll Do Anything,1,0,1,0,0,0,0,0,0,"['aspiring', 'actor', 'life', 'get', 'upended', 'ex', 'wife', 'dump', 'bossy', 'wild', 'little', 'daughter', 'custody', 'female nudity', 'female topless nudity', 'barefoot woman', 'satirical', 'female frontal nudity']"
My Girl 2,1,0,1,0,0,0,1,0,0,"['vada', 'sultenfuss', 'must', 'go', 'la', 'stay', 'uncle', 'phil', 'research', 'mother', 'life', 'find', 'much', 'numbered sequel', 'teenage protagonist', 'female protagonist', 'teenage girl', 'small town']"
Reality Bites,1,0,1,1,0,0,0,0,0,"['documentary', 'filmmaker', 'fellow', 'generation', 'x', 'graduate', 'face', 'life', 'college', 'looking', 'work', 'love', 'houston', 'chicago illinois', 'timeframe 1990s', 'generation x', 'love', 'directorial debut']"
8 Seconds,0,0,1,0,0,1,0,0,0,"['movie', 'chronicle', 'life', 'lane', 'frost', 'prca', 'bull', 'riding', 'world', 'champion', 'marriage', 'friendship', 'tuff', 'hedeman', 'three', 'time', 'world', 'champion', 'cody', 'lambert', 'beer', 'champagne', 'smile', 'bull rider', 'home']"
Sugar Hill,0,1,1,0,0,0,0,0,1,"['drug', 'dealer', 'try', 'get', 'life', 'start', 'anew', 'girlfriend', 'transition', 'tragically', 'difficult', 'african american protagonist', 'flashback', 'criminal', 'drug dealer', 'drug overdose']"
Sirens,0,0,0,0,0,1,0,0,0,"['lilas', 'shery', 'co', 'founder', 'guitarist', 'middle', 'east', 'first', 'female', 'metal', 'band', 'wrestle', 'friendship', 'sexuality', 'destruction', 'pursuit', 'becoming', 'thrash', 'metal', 'rock', 'star', 'metal band', 'friendship']"
Lightning Jack,1,0,0,0,1,0,0,0,0,"['lightning', 'jack', 'kane', 'australian', 'outlaw', 'wild', 'west', 'bungled', 'bank', 'robbery', 'pick', 'mute', 'ben', 'doyle', 'hostage', 'two', 'become', 'good', 'friend', 'jack', 'teaching', 'ben', 'rob', 'bank', 'plan', 'jack', 'last', 'mute man', 'interracial friendship', 'hooker with heart of gold', 'wild west', 'monument valley']"
The Paper,1,0,1,0,0,0,0,0,0,"['new', 'york', 'city', 'tabloid', 'editor', 'henry', 'faced', 'tough', 'decision', 'face', 'several', 'serious', 'life', 'challenge', 'tempting', 'job', 'offer', 'wrongful arrest', 'teenage boy', 'scapegoat', 'racial discrimination', 'paranoia']"
D2: The Mighty Ducks,1,0,1,0,0,0,1,0,0,"['gordon', 'team', 'win', 'junior', 'goodwill', 'game', 'california', 'spite', 'set', 'back', 'street hockey', 'second part', 'campfire', 'apology', 'coach']"
Jimmy Hollywood,1,1,1,0,0,0,0,0,0,"['failing', 'actor', 'living', 'crime', 'infested', 'los', 'angeles', 'frustrated', 'career', 'decides', 'take', 'law', 'hand', 'becomes', 'leader', 'mock', 'vigilante', 'group', 'videotape', 'criminal', 'turn', 'po', 'reference to konstantin stanislavski', 'car keys', 'vigilante', 'actor', 'reference to radio shack']"
Thumbelina,0,0,0,0,0,0,1,1,0,"['retelling', 'classic', 'child', 'tale', 'psychedelic', 'viewpoint', 'character name as title', 'thumbelina character', 'one word title', 'foreign language adaptation', 'independent film']"
Holy Matrimony,1,1,0,0,0,0,0,0,0,"['young', 'hutterite', 'boy', 'must', 'marry', 'late', 'brother', 'wife', 'come', 'outside', 'community', 'wedding', 'grain elevator', 'county fair', 'impersonating marilyn monroe', 'boy riding a bicycle']"
White Fang 2: Myth of the White Wolf,0,0,0,0,1,0,1,0,0,"['order', 'rescue', 'one', 'last', 'surviving', 'alaskan', 'native', 'tribe', 'fang', 'join', 'friend', 'master', 'stop', 'miner', 'destroying', 'ancient', 'sacred', 'land', '1890s', 'sequel', 'animal character name in title', 'white fang the dog character', 'color in title']"
Brainscan,0,0,0,0,0,0,0,1,1,"['teenager', 'part', 'interactive', 'video', 'game', 'kill', 'innocent', 'victim', 'later', 'murder', 'become', 'real', 'murder', 'teenager', 'computer game', 'computer', 'game reality crossover']"
Chasers,1,0,1,0,1,0,0,0,0,"['hapless', 'navy', 'sailor', 'assigned', 'sp', 'duty', 'catch', 'must', 'escort', 'beautiful', 'female', 'prisoner', 'way', 'prison', 'going', 'ua', 'turn', 'try', 'anything', 'escape', 'female nudity', 'handcuff', 'public nudity', 'male rear nudity', 'large breasts']"
The Inkwell,1,0,1,1,0,0,0,0,0,"['shy', 'troubled', 'young', 'man', 'set', 'house', 'fire', 'imaginary', 'friend', 'sent', 'vineyard', 'find', 'middle', 'political', 'arguing', 'party', 'loving', 'family', 'love', 'torn', 'two', 'girl', 'timeframe 1970s', 'fire', 'vacation', 'teenager', 'marriage']"
Clean Slate,0,0,0,0,0,1,0,0,0,"['two', 'friend', 'southern', 'drug', 'recovery', 'program', 'struggle', 'come', 'term', 'addiction', 'mental', 'illness', 'making', 'short', 'film', 'pain', 'caused', 'family', 'battle']"
Crooklyn,1,0,1,0,0,0,0,0,0,"['spike', 'lee', 'vibrant', 'semi', 'autobiographical', 'portrait', 'school', 'teacher', 'stubborn', 'jazz', 'musician', 'husband', 'five', 'kid', 'living', 'brooklyn', 'semi autobiographical', 'bully', 'argument', 'birthday', 'visit']"
Widows' Peak,1,1,0,0,0,0,0,0,1,"['english', 'widow', 'move', 'widow', 'peak', 'ireland', 'befriends', 'widow', 'son', 'one', 'hostility', 'escalates', 'irish', 'spinster', 'widow', 'gossip', 'feud', 'spinster', 'sting operation']"
Maverick,1,0,0,0,1,0,0,0,0,"['bret', 'maverick', 'needing', 'money', 'poker', 'tournament', 'face', 'various', 'comic', 'mishap', 'challenge', 'including', 'charming', 'woman', 'thief', 'yosemite national park', 'character name as title', 'playing card', 'bow the weapon', 'arrow']"
Mile High: How to Win... and Lose... the White House,0,0,0,0,0,1,0,0,0,"['teenager', 'spent', 'year', 'life', 'campaigning', 'barack', 'obama', 'make', 'way', 'denver', 'hear', 'former', 'presidential', 'candidate', 'accept', 'nomination', 'the white house washington d.c.', 'teenager', 'presidential candidate', 'election', 'president']"
Fear of a Black Hat,1,0,0,0,0,0,0,0,0,"['mockumentary', 'chronicling', 'rise', 'fall', 'nwh', 'particularly', 'talented', 'particularly', 'bright', 'always', 'controversial', 'hip', 'hop', 'group', 'mockumentary', 'los angeles california', 'music industry', 'fake documentary', 'south central los angeles']"
Getting Even with Dad,1,1,0,0,0,0,1,0,0,"['thief', 'son', 'con', 'father', 'spending', 'time', 'convict', 'ex convict', 'barefoot boy', 'bare chested teenage boy', 'singing']"
The Princess and the Goblin,1,0,0,0,1,0,1,0,0,"['naive', 'princess', 'beloved', 'cat', 'poor', 'mining', 'boy', 'team', 'save', 'kingdom', 'nasty', 'underground', 'realm', 'bad', 'mannered', 'goblin', 'star died before release', 'king', 'cult film', 'hungary', 'princess']"
Wyatt Earp,0,0,0,0,1,1,0,0,0,"['wichita', 'dodge', 'city', 'k', 'corral', 'tombstone', 'man', 'becomes', 'myth', 'thrilling', 'journey', 'romance', 'adventure', 'desperate', 'heroic', 'action', 'wyatt earp character', 'dentist', 'street shootout', 'violence', 'outlaw gang']"
