Name,Date Published,Description,Rating,Rating Count,Content Rating,Keywords,Comedy,Crime,Drama,Romance,Action and Adventure,Documentary and History,Family and Animation,Fantasy and Sci-Fi,Horror and Thriller,Description Tokenized
"Corrina, Corrina",1995-05-04,"In 1959, a widower hires a kindly housekeeper/nanny to care for his seven-year-old daughter.",6.6,13736.0,M/12,"['housekeeper', 'repetition in title', 'title based on song', 'single father', 'interracial romance']",1,0,1,1,0,0,0,0,0,"['widower', 'hire', 'kindly', 'housekeeper', 'nanny', 'care', 'year', 'old', 'daughter']"
In the Army Now,1994-08-12,Two misguided youths join the reserves to make some money for their entrepreneurial dreams. No sooner than they finish basic training are they called up to do their part to save the free world.,4.9,14192.0,PG,"['military', 'u.s. military', 'shaved head', 'head shaving', 'fish out of water']",1,0,0,0,1,0,0,0,0,"['misguide', 'youths', 'join', 'reserve', 'make', 'money', 'entrepreneurial', 'dream', 'sooner', 'finish', 'basic', 'train', 'call', 'part', 'save', 'free', 'world']"
Fresh,2022-03-04,"FRESH follows Noa (Daisy Edgar-Jones), who meets the alluring Steve (Sebastian Stan) at a grocery store and - given her frustration with dating apps - takes a chance and gives him her number.",6.7,61330.0,R,"['online dating', 'cannibalism', 'amputation', 'human meat', 'serial killer']",0,0,0,0,0,0,0,0,1,"['fresh', 'follow', 'noa', 'daisy', 'edgar', 'jones', 'meet', 'allure', 'steve', 'sebastian', 'stan', 'grocery', 'store', 'give', 'frustration', 'date', 'apps', 'take', 'chance', 'give', 'number']"
It's Pat: The Movie,1994-11-25,The comedic misadventures of a person of indeterminate gender.,2.7,10021.0,PG-13,"['neighbor', 'obsession', 'satire', 'androgyny', 'based on sketch comedy']",1,0,0,0,0,0,0,0,0,"['comedic', 'misadventures', 'person', 'indeterminate', 'gender']"
Milk & Money,1996-10-19,"When David drops out of medical school, he finds out what life isn't really like. He meets beautiful women, holds a box, helps make a movie, and takes care of 21 cows.",5.1,199.0,,"['cow', 'urban setting', 'independent film']",1,0,0,1,0,0,0,0,0,"['david', 'drop', 'medical', 'school', 'life', 'isnt', 'really', 'like', 'meet', 'beautiful', 'women', 'hold', 'box', 'help', 'make', 'movie', 'take', 'care', 'cow']"
A Good Man in Africa,1995-01-06,"In a West African nation, the womanizing British 1st Secretary of the High Commissioner deals with different issues.",5.0,2639.0,M/12,"['scene during opening credits', 'screenplay adapted by author', 'medical doctor', 'playing golf', 'satire comedy']",1,0,0,0,0,0,0,0,0,"['west', 'african', 'nation', 'womanize', 'british', 'st', 'secretary', 'high', 'commissioner', 'deal', 'different', 'issue']"
What Happened Was...,1994-09-09,"Jackie and Michael are coworkers at a large law firm, who decide to meet at Jackie's for dinner one night. As this 'first date' plays out, the audience is guided through a mental minefield of disappointment.",7.3,1930.0,R,"['dinner date', 'loft apartment', 'minimal cast', 'based on play', 'punctuation in title']",1,0,1,1,0,0,0,0,0,"['jackie', 'michael', 'coworkers', 'large', 'law', 'firm', 'decide', 'meet', 'jackies', 'dinner', 'night', 'first', 'date', 'play', 'audience', 'guide', 'mental', 'minefield', 'disappointment']"
The Croods: A New Age,2021-07-01,"The prehistoric family the Croods are challenged by a rival family the Bettermans, who claim to be better and more evolved.",6.9,47189.0,M/6,"['caveman', 'second part', 'sidekick', 'teen romance', 'fire']",1,0,0,0,1,0,1,0,0,"['prehistoric', 'family', 'croods', 'challenge', 'rival', 'family', 'bettermans', 'claim', 'better', 'evolve']"
The Burning Season,2009-09-10,"Every year, deliberately lit fires rage across Indonesia. They destroy pristine rainforest, endanger orangutans and contribute to climate change. A young carbon trading entrepreneur goes in search of a solution.",7.0,83.0,Not Rated,"['rainforest', 'orangutan', 'indonesia', 'climate change', 'carbon trading']",0,0,0,0,0,1,0,0,0,"['every', 'year', 'deliberately', 'light', 'fire', 'rage', 'indonesia', 'destroy', 'pristine', 'rainforest', 'endanger', 'orangutans', 'contribute', 'climate', 'change', 'young', 'carbon', 'trade', 'entrepreneur', 'go', 'search', 'solution']"
It Runs in the Family,1994-09-23,"In this sequel to A Christmas Story (1983), it is now summer in the Parker family and the usual number of events is happening in their separate lives.",5.6,1726.0,PG,"['bully', 'boy', 'voice over narration', '1940s', 'spinning top']",1,0,0,0,0,0,1,0,0,"['sequel', 'christmas', 'story', 'summer', 'parker', 'family', 'usual', 'number', 'events', 'happen', 'separate', 'live']"
Sleep with Me,1994-11-02,"Sarah, Joseph and Frank are BFFs. Joseph and Sarah get married but the evening before she tells Frank with a kiss that it could've been him. Frank continues to have a thing for Sarah.",5.7,2741.0,R,"['sex comedy', 'hot', 'sex scene', 'sexy', 'marriage']",1,0,1,1,0,0,0,0,0,"['sarah', 'joseph', 'frank', 'bffs', 'joseph', 'sarah', 'get', 'marry', 'even', 'tell', 'frank', 'kiss', 'couldve', 'frank', 'continue', 'thing', 'sarah']"
The Shawshank Redemption,1995-03-31,"Over the course of several years, two convicts form a friendship, seeking consolation and, eventually, redemption through basic compassion.",9.3,2725468.0,M/16,"['prison', 'based on the works of stephen king', 'escape from prison', 'friendship between men', 'voice over narration']",0,0,1,0,0,0,0,0,0,"['course', 'several', 'years', 'convict', 'form', 'friendship', 'seek', 'consolation', 'eventually', 'redemption', 'basic', 'compassion']"
A Day to Die,2022-03-22,"Connor Connolly has one day to pay reparations to Tyrone Pettis. He is forced to ask his old military ops crew, led by Brice Mason, to come together to get him two million dollars before he loses everyone he loves in the process.",3.5,4453.0,R,"['hostage', 'explosion', 'terrorist', 'shootout', 'criminal gang']",0,1,1,0,1,0,0,0,0,"['connor', 'connolly', 'day', 'pay', 'reparations', 'tyrone', 'pettis', 'force', 'ask', 'old', 'military', 'ops', 'crew', 'lead', 'brice', 'mason', 'come', 'together', 'get', 'million', 'dollars', 'lose', 'everyone', 'love', 'process']"
Jason's Lyric,1994-09-28,"Two brothers, survivors of family tragedy, take different life paths: one falls for a high-spirited waitress and dreams of success, the other follows a life of petty crime. Their lives reconnect in shattering fashion.",6.6,4406.0,R,"['texas', 'male rear nudity', 'female topless nudity', 'sex scene', 'public nudity']",0,1,1,1,0,0,0,0,0,"['brothers', 'survivors', 'family', 'tragedy', 'take', 'different', 'life', 'paths', 'fall', 'high', 'spirit', 'waitress', 'dream', 'success', 'follow', 'life', 'petty', 'crime', 'live', 'reconnect', 'shatter', 'fashion']"
The Scout,1994-09-30,The story of a baseball scout who discovers a talented but troubled baseball player.,5.4,6722.0,PG-13,"['vomiting', 'major league baseball', 'airport', 'new york city', 'father son relationship']",1,0,1,0,0,0,0,0,0,"['story', 'baseball', 'scout', 'discover', 'talented', 'trouble', 'baseball', 'player']"
The Browning Version,1989-04-05,"Forced to retire from an English public school, a disliked professor must confront his utter failures as a teacher, a husband, and a man.",,,,[' '],0,0,1,0,0,0,0,0,0,"['force', 'retire', 'english', 'public', 'school', 'dislike', 'professor', 'must', 'confront', 'utter', 'failures', 'teacher', 'husband', 'man']"
A Troll in Central Park,1994-12-23,"An evil Queen banishes a flower loving troll named Stanley (Dom DeLuise) to New York City, where he befriends two young children.",5.3,6998.0,M/4,"['world trade center manhattan new york city', 'hand drawn animation', 'traditional animation', 'five word title', 'troubled production']",1,0,0,0,1,0,1,0,0,"['evil', 'queen', 'banish', 'flower', 'love', 'troll', 'name', 'stanley', 'dom', 'deluise', 'new', 'york', 'city', 'befriend', 'young', 'children']"
Imaginary Crimes,1994-10-14,"A recently widowed, small-time hustler struggles to raise his two teenage daughters on his own, and still make a dishonest living in 1950s Indiana.",6.4,1639.0,PG,"['timeframe 1950s', 'teacher student relationship', 'support', 'con artist', 'autobiographical']",0,0,1,0,0,1,0,0,0,"['recently', 'widow', 'small', 'time', 'hustler', 'struggle', 'raise', 'teenage', 'daughters', 'still', 'make', 'dishonest', 'live', 'indiana']"
Radioland Murders,1994-10-21,A series of mysterious crimes threatens the existence of a new radio network.,6.1,3787.0,PG,"['radio', 'radio station manager', 'reference to rudy vallee', 'dressing room', 'reference to bing crosby']",1,1,1,0,0,0,0,0,0,"['series', 'mysterious', 'crimes', 'threaten', 'existence', 'new', 'radio', 'network']"
Double Dragon,1995-08-18,"Two brothers have half of a powerful ancient Chinese talisman. An evil gang leader has the other half, and determines to get the brothers' half and have a complete medallion so he can gain absolute power.",3.9,13206.0,M/12,"['teenage girl', 'vigilante', 'medallion', 'martial arts', 'shadow']",1,0,0,0,1,0,0,0,0,"['brothers', 'half', 'powerful', 'ancient', 'chinese', 'talisman', 'evil', 'gang', 'leader', 'half', 'determine', 'get', 'brothers', 'half', 'complete', 'medallion', 'gain', 'absolute', 'power']"
In Search of Darkness,2019-10-13,"An exploration of '80s horror movies through the perspective of the actors, directors, producers and SFX craftspeople who made them, and their impact on contemporary cinema.",8.0,3429.0,Not Rated,"['1980s', 'timeframe 1980s']",0,0,0,0,0,1,0,0,1,"['exploration', 'horror', 'movies', 'perspective', 'actors', 'directors', 'producers', 'sfx', 'craftspeople', 'make', 'impact', 'contemporary', 'cinema']"
Heavenly Creatures,1994-10-14,"Two teenage girls share a unique bond; their parents, concerned that the friendship is too intense, separate them, and the girls take revenge.",7.3,65219.0,M/16,"['fantasy life', 'sex with a minor', 'teenage crush', 'orgy', 'lesbian']",0,1,1,0,0,1,0,0,0,"['teenage', 'girls', 'share', 'unique', 'bond', 'parent', 'concern', 'friendship', 'intense', 'separate', 'girls', 'take', 'revenge']"
Léon,1995-04-28,"12-year-old Mathilda is reluctantly taken in by Léon, a professional assassin, after her family is murdered. An unusual relationship forms as she becomes his protégée and learns the assassin's trade.",8.5,1180886.0,M/16,"['hitman', 'loss of family', 'killer child', 'girl', 'revenge']",0,1,1,0,1,0,0,0,0,"['year', 'old', 'mathilda', 'reluctantly', 'take', 'leon', 'professional', 'assassin', 'family', 'murder', 'unusual', 'relationship', 'form', 'become', 'protegee', 'learn', 'assassins', 'trade']"
Star Trek: Generations,1995-03-24,"With the help of long presumed dead Captain Kirk, Captain Picard must stop a deranged scientist willing to murder on a planetary scale in order to enter a space matrix.",6.6,83940.0,M/12,"['snow adventure', 'cat', 'female empath', 'half human half alien', 'empath']",0,0,0,0,1,0,0,0,1,"['help', 'long', 'presume', 'dead', 'captain', 'kirk', 'captain', 'picard', 'must', 'stop', 'derange', 'scientist', 'murder', 'planetary', 'scale', 'order', 'enter', 'space', 'matrix']"
The Swan Princess: A Royal Wedding,2020-08-04,Princess Odette and Prince Derek are going to a wedding at Princess Mei and her beloved Chen. But evil forces are at stake and the wedding plans are tarnished and true love has difficult conditions.,5.7,115.0,G,"['love', 'swan lake', 'swan princess', 'based on ballet', '3d animation']",1,0,0,0,1,0,1,0,0,"['princess', 'odette', 'prince', 'derek', 'go', 'wed', 'princess', 'mei', 'beloved', 'chen', 'evil', 'force', 'stake', 'wed', 'plan', 'tarnish', 'true', 'love', 'difficult', 'condition']"
Love and a .45,1994-11-23,"A small time crook flees to Mexico to evade the authorities, loan sharks, and his murderous ex-partner with only his fiancé and a trusted Colt .45.",6.0,4708.0,M/16,"['pay phone', '1990s', 'shot to death', 'blood splatter', 'stabbed in the hand']",0,1,0,1,0,0,0,0,1,"['small', 'time', 'crook', 'flee', 'mexico', 'evade', 'authorities', 'loan', 'shark', 'murderous', 'ex', 'partner', 'fiance', 'trust', 'colt']"
A Low Down Dirty Shame,1994-11-23,"An ex-cop, now a private detective, takes on the search for the millions stolen by a drug lord.",5.9,7518.0,R,"['undressing', 'african american', 'los angeles california', 'femme fatale', 'pretending to be gay']",1,1,0,0,1,0,0,0,0,"['ex', 'cop', 'private', 'detective', 'take', 'search', 'millions', 'steal', 'drug', 'lord']"
Mrs. Parker and the Vicious Circle,1996-05-24,"Dorothy Parker remembers the heyday of the Algonquin Round Table, a circle of friends whose barbed wit, like hers, was fueled by alcohol and flirted with despair.",6.4,4674.0,M/16,"['female frontal nudity', 'female nudity', 'loveless marriage', 'writer', 'algonquin round table']",0,0,1,0,0,1,0,0,0,"['dorothy', 'parker', 'remember', 'heyday', 'algonquin', 'round', 'table', 'circle', 'friends', 'whose', 'barb', 'wit', 'like', 'fuel', 'alcohol', 'flirt', 'despair']"
Cobb,1994-12-02,A reporter hired to write the 'official' biography of Ty Cobb discovers just how dark the baseball legend's real story is.,6.4,7847.0,R,"['ghost writer', 'male full frontal nudity', 'baseball movie', 'based on article', 'based on true story']",0,0,1,0,0,1,0,0,0,"['reporter', 'hire', 'write', 'official', 'biography', 'ty', 'cobb', 'discover', 'dark', 'baseball', 'legends', 'real', 'story']"
Trapped in Paradise,1995-01-06,Residents of a friendly Pennsylvania town foil three brothers' plan to rob a bank on Christmas Eve.,5.9,15732.0,M/12,"['brother brother relationship', 'hostage', 'snow adventure', 'christmas', 'bank robbery']",1,1,0,0,1,0,0,0,0,"['residents', 'friendly', 'pennsylvania', 'town', 'foil', 'brothers', 'plan', 'rob', 'bank', 'christmas', 'eve']"
Disclosure: Trans Lives on Screen,2020-06-19,An in-depth look at Hollywood's depiction of transgender people and the impact of those stories on transgender lives and American culture.,8.2,5750.0,TV-MA,"['transgender', 'transgender interest', 'lgbt', 'male full frontal nudity']",0,0,0,0,0,1,0,0,0,"['depth', 'look', 'hollywoods', 'depiction', 'transgender', 'people', 'impact', 'stories', 'transgender', 'live', 'american', 'culture']"
Witch Hunt,2021-03-29,"In a modern America where witches are real and witchcraft is illegal, a sheltered teenager must face her own demons and prejudices as she helps two young witches avoid law enforcement and cross the southern border to asylum in Mex...",4.7,1510.0,M/12,"['teenager', 'witch', 'witch hunt', 'dystopia', 'dystopian future']",0,0,0,0,0,0,0,1,1,"['modern', 'america', 'witch', 'real', 'witchcraft', 'illegal', 'shelter', 'teenager', 'must', 'face', 'demons', 'prejudice', 'help', 'young', 'witch', 'avoid', 'law', 'enforcement', 'cross', 'southern', 'border', 'asylum', 'mex']"
Ri¢hie Ri¢h,1995-04-07,"A rich young boy finds his family the target of an inside job, and must use his cunning to save them.",5.4,70881.0,M/6,"['villain', 'head of security', 'mansion', 'gardening', 'eavesdropping']",1,0,0,0,0,0,1,0,0,"['rich', 'young', 'boy', 'family', 'target', 'inside', 'job', 'must', 'use', 'cunning', 'save']"
Nobody's Fool,2018-11-02,A woman is released from prison and reunites with her sister. She soon discovers that her sister is in an online relationship with a man who may not be what he seems.,4.9,7828.0,R,"['ex convict', 'internet scam', 'release from jail', 'mother daughter relationship', 'sister sister relationship']",1,0,1,1,0,0,0,0,0,"['woman', 'release', 'prison', 'reunite', 'sister', 'soon', 'discover', 'sister', 'online', 'relationship', 'man', 'seem']"
I.Q.,1994-12-25,"A mechanic romances the mathematician niece of physicist Albert Einstein, with help from him and his friends.",6.2,25953.0,PG,"['genius', 'mechanic', 'laboratory animal', 'man wears eyeglasses', 'initialism in title']",1,0,0,1,0,0,0,0,0,"['mechanic', 'romance', 'mathematician', 'niece', 'physicist', 'albert', 'einstein', 'help', 'friends']"
71 Fragmente einer Chronologie des Zufalls,1995-03-10,"71 scenes revolving around a recent immigrant, a couple that has just adopted a daughter, a college student and a lonely old man.",7.2,8227.0,Not Rated,"['news report', 'newscast', 'news footage', 'puzzle', ""pascal's wager""]",0,0,1,0,0,0,0,0,0,"['scenes', 'revolve', 'around', 'recent', 'immigrant', 'couple', 'adopt', 'daughter', 'college', 'student', 'lonely', 'old', 'man']"
